Biomarker,TargetGene,T-stat,P-value,EffectSize,n_Deleted,n_WT,MeanEffect_Deleted,MeanEffect_WT,FDR
DOCK6,REG1A,-2.6153561443503817,0.021070944879652,-1.1953700538312009,8,10,-0.109976068774551,0.0083650446043929,0.99992257848525
DOCK6,RELL2,2.1795795500009825,0.0496556911778353,1.0531101151771785,8,10,0.106334010585373,0.0100931925661633,0.99992257848525
DOCK6,RER1,2.38835412670241,0.0320429095798616,1.0933994753709155,8,10,-0.1423621341014,-0.3596910196545702,0.99992257848525
DOCK6,RERE,2.143228988450175,0.0482676326178869,1.0126440278538271,8,10,-0.0373985847907134,-0.1292695993444539,0.99992257848525
DOCK6,REXO2,-2.3273038994473154,0.0387236710677462,-1.1272040278835789,8,10,-0.2911165832624657,-0.1195013033763805,0.99992257848525
DOCK6,RGS19,2.1261690787882968,0.0494037083008448,0.9951095500286004,8,10,0.012864732153093,-0.1224655029971328,0.99992257848525
DOCK6,RGS2,-2.2645652069345648,0.0378302392271852,-1.0634602353629927,8,10,-0.1138491008593738,-0.027343190560334,0.99992257848525
DOCK6,RHOJ,-2.4252019298262675,0.0277102849258977,-1.143198303881558,8,10,-0.0474811732007745,0.0153809404762208,0.99992257848525
DOCK6,RICTOR,-2.313320878213501,0.0431229769631943,-1.1313230969106096,8,10,-0.5393284132759761,-0.2953312831283209,0.99992257848525
DOCK6,RILPL2,2.519453012274293,0.0254505032336476,1.1507674315081649,8,10,-0.1182760924056383,-0.2322476487595698,0.99992257848525
DOCK6,RLIG1,-2.8677923423253056,0.0112126027160859,-1.3482504039493934,8,10,-0.169548030725953,0.0107998280994705,0.99992257848525
DOCK6,RNF152,2.351114372060685,0.0343178416045863,1.076655631142836,8,10,0.1051394749029439,-0.0003408403609511,0.99992257848525
DOCK6,RNF32,2.14233796788353,0.0480280471221036,1.007969864449351,8,10,0.1844284869608892,0.0876886432940423,0.99992257848525
DOCK6,ROPN1B,-2.560141604619171,0.0265125412843049,-1.4154847910897352,6,7,0.0133193251520704,0.1210963092817766,0.99992257848525
DOCK6,ROS1,-2.1466888894639022,0.0495360271632461,-0.9862044866027356,8,10,0.0427248939288452,0.1210146638666293,0.99992257848525
DOCK6,RPE,2.6190919899398426,0.0216762016377182,1.192944830470852,8,10,-0.4419346801171486,-0.8037972335683919,0.99992257848525
DOCK6,RPL7L1,2.4320651386291696,0.0461105278507637,1.538173051192267,5,5,-1.28737570294715,-1.6504709910262645,0.99992257848525
DOCK6,RPP25,-3.4457274990081346,0.0033261245450894,-1.615424748165093,8,10,0.0873725949913718,0.2149418205880563,0.99992257848525
DOCK6,RSRC2,2.3746936489155783,0.0312245022952423,1.1266885457654203,8,10,-0.3478889851373387,-0.4692685136194317,0.99992257848525
DOCK6,RUSF1,-2.637896955886305,0.0181520669808787,-1.2451848290363126,8,10,0.0453472112520078,0.1305115827845677,0.99992257848525
DOCK6,S1PR3,3.2139449485624767,0.0054355835349228,1.5094416101823358,8,10,0.026217542062088,-0.0769638804390892,0.99992257848525
DOCK6,SAA4,-2.165373303202073,0.0461007162805734,-1.0211880150353818,8,10,0.0146931737477696,0.1035007593251338,0.99992257848525
DOCK6,SAMD14,2.825049336613432,0.0129675028242621,1.3020588755869411,8,10,-0.0803414340202208,-0.1827617023985865,0.99992257848525
DOCK6,SAXO4,2.500271989812732,0.0248265076766765,1.1515777306821675,8,10,-0.0921962871627877,-0.1755600047587691,0.99992257848525
DOCK6,SCAMP3,2.388824135547295,0.030135161332016,1.130933898287165,8,10,0.0465804076016327,-0.0341723391865819,0.99992257848525
DOCK6,SCARB1,3.6863180455943954,0.0021425241784864,1.74672713160511,8,10,-0.007144369314689,-0.1853632820969379,0.99992257848525
DOCK6,SCN4A,2.2986284104323,0.0354675400569176,1.081621283506958,8,10,-0.0318435620706751,-0.1077579695848904,0.99992257848525
DOCK6,SEC61A2,-2.5365306087259447,0.0219998434219388,-1.1889724358269298,8,10,-0.0315314956920046,0.0749990566027985,0.99992257848525
DOCK6,SEMA3C,-2.231994132688816,0.041323723831883,-1.0601721464262095,8,10,-0.0275119223307039,0.0832951963212391,0.99992257848525
DOCK6,SESN1,-2.685703619690603,0.0177618518338508,-1.2321628685755062,8,10,0.0921654909763405,0.1866844799296837,0.99992257848525
DOCK6,SF3A1,-2.370360665078984,0.0317420279490995,-1.1268221227554185,8,10,-1.805685147992654,-1.5891684717818944,0.99992257848525
DOCK6,SH2D3A,-2.3176282096607035,0.0343839994710297,-1.09419697126135,8,10,-0.034476466080329,0.0348557861261621,0.99992257848525
DOCK6,SLC20A2,2.510781223060122,0.0259158396723981,1.2066259410274378,8,10,0.0156150131849468,-0.0963493948700224,0.99992257848525
DOCK6,SLC29A4,2.8764508456491136,0.0111847088154517,1.3586359396800662,8,10,-0.0136399912268655,-0.1615873216642747,0.99992257848525
DOCK6,SLC2A5,2.773071832513057,0.0135762011579802,1.297225027187913,8,10,0.0470753447487409,-0.1116436240298251,0.99992257848525
DOCK6,SLC2A7,2.630772126188317,0.0198582247085944,1.2063433427977537,8,10,0.0707258048243274,-0.046397674897528,0.99992257848525
DOCK6,SLC36A3,2.860787580969069,0.0137785670029552,1.3791539598032296,8,10,0.1584099573203506,0.0852590676679842,0.99992257848525
DOCK6,SLC39A1,3.5056010481982787,0.0032186159185731,1.6173415545069445,8,10,0.0453144319674706,-0.1079406379476938,0.99992257848525
DOCK6,SLC39A12,-2.281529810017718,0.0365516009621625,-1.0671409291902096,8,10,0.1924957557382131,0.2896017944141339,0.99992257848525
DOCK6,SLC3A1,2.4737679043807725,0.0259284231169815,1.1759084728043716,8,10,-0.0214616930359569,-0.117723112070652,0.99992257848525
DOCK6,SLC45A2,2.379905257435332,0.0304789865093436,1.1042467377193366,8,10,0.0238198599598086,-0.0658628152319369,0.99992257848525
DOCK6,SLC48A1,-2.8443580739428254,0.0130396110915593,-1.304631784141639,8,10,-0.1494837300872981,-0.0509127672999587,0.99992257848525
DOCK6,SLC49A3,2.526105770866328,0.0248385938350814,1.2119418754675315,8,10,0.0906021400075103,0.021611604330429,0.99992257848525
DOCK6,SLC4A5,2.930384177571812,0.0127320185890097,1.4181958001237038,8,10,-0.0992721237181065,-0.1964491131428648,0.99992257848525
DOCK6,SLC5A2,-2.271132099484482,0.037853789311653,-1.0745609418767277,8,10,-0.0820627244565102,0.011551668651812,0.99992257848525
DOCK6,SLC6A18,2.126949080159756,0.0495013328982477,0.9902719581018978,8,10,0.0660659991824236,0.0065971651910907,0.99992257848525
DOCK6,SLC8B1,2.515868521641232,0.0230583098975643,1.171333325553385,8,10,-0.0290316456747274,-0.1171893936878408,0.99992257848525
DOCK6,SLCO5A1,-2.367422178244209,0.0334354070492399,-1.1351318737796994,8,10,0.0008354245342055,0.0709255880867405,0.99992257848525
DOCK6,SLU7,-2.234898655403157,0.0486948005528835,-1.0913866394061738,8,10,-1.5076561719898467,-1.183797675955655,0.99992257848525
DOCK6,SLX4,2.575496734451415,0.0255515125988852,1.2514564083406972,8,10,-0.2220108606127224,-0.34248421450255,0.99992257848525
DOCK6,SMCO3,-2.586532207704901,0.0199422994293931,-1.205976790801789,8,10,0.2356043135927332,0.3630046740344045,0.99992257848525
DOCK6,SMDT1,2.2839724779564343,0.0366436444585817,1.0772239501071097,8,10,0.0202535864903671,-0.0950566738221752,0.99992257848525
DOCK6,SMG6,-2.678709990182892,0.023505910320362,-1.3120045393938866,8,10,-1.3092270363998062,-0.7995506453214437,0.99992257848525
DOCK6,SNED1,3.3019345356005347,0.0056249902918815,1.586127064017251,8,10,0.0144611859311527,-0.142009281870224,0.99992257848525
DOCK6,SNRPE,2.5272878366945686,0.030984545010726,1.3768372593977136,6,7,-1.771692658786649,-2.1090707376415403,0.99992257848525
DOCK6,SNX6,-2.1411003497064165,0.0481945138539762,-1.0082829852482984,8,10,-0.1163043437104173,0.0597605075692532,0.99992257848525
DOCK6,SORBS3,2.3528273390591417,0.0317685650861393,1.099839169749609,8,10,-0.0208137514660759,-0.0710567655217992,0.99992257848525
DOCK6,SOX13,-2.5307554098416998,0.0254429443380697,-1.153331515980971,8,10,0.0210641441748457,0.1417014045863915,0.99992257848525
DOCK6,SPATA17,-2.224141844849448,0.0423855974072636,-1.059344733851349,8,10,0.0242200145708385,0.102542718245032,0.99992257848525
DOCK6,SPATA2,2.230388324172281,0.0412404385026992,1.0311000240220802,8,10,-0.0078706588696383,-0.0828773441710846,0.99992257848525
DOCK6,SPATA31F1,-2.737189890409624,0.0147415869016015,-1.2894687120069446,8,10,-0.0284503711405043,0.0781898425070055,0.99992257848525
DOCK6,SPATA32,-2.8709167987747946,0.013096723912811,-1.3104590856738827,8,10,-0.1549659989775973,-0.0504871400478012,0.99992257848525
DOCK6,SPECC1,-2.3819276988596285,0.0313024678400773,-1.0968146026184016,8,10,-0.0559011715604103,0.0596927916579349,0.99992257848525
DOCK6,SPOCK3,-2.2819073965721857,0.0365207649407097,-1.0679552169818094,8,10,0.08461545233177,0.1563576525243638,0.99992257848525
DOCK6,SPRR3,2.793629429940231,0.013776756220462,1.2880045757307286,8,10,0.0839662180827982,-0.0035129120159716,0.99992257848525
DOCK6,SRSF4,2.3006347006476067,0.0369021581959468,1.0975559634965963,8,10,-0.1149790044359224,-0.2238481447633284,0.99992257848525
DOCK6,SRSF7,2.1353906385010126,0.048731445514057,1.0056990542653494,8,10,-2.0096199050927286,-2.3116945716880157,0.99992257848525
DOCK6,SRSF9,2.622176936911128,0.0189629480277986,1.2140388201709085,8,10,-0.27071765822094,-0.3923293928937797,0.99992257848525
DOCK6,SSR4,2.7830505170011475,0.0133934879950449,1.310133326816662,8,10,0.1066808415967301,-0.0191134514919658,0.99992257848525
DOCK6,STAC3,-2.286164711294612,0.0362866976356158,-1.0663137415883488,8,10,-0.2871814971172144,-0.2119357991698034,0.99992257848525
DOCK6,STK25,3.0473667007985723,0.0095787358862136,1.3886002693243,8,10,0.0116988414430434,-0.1158178308882559,0.99992257848525
DOCK6,STRADA,2.236338145653368,0.0399954774442445,1.0508919910685073,8,10,-0.0666186047529415,-0.1651646489818455,0.99992257848525
DOCK6,SUGP2,-2.4316903087246384,0.0271490548038539,-1.1387901916355576,8,10,-0.3612497437988531,-0.2566386582017695,0.99992257848525
DOCK6,SUPT4H1,-2.30549965961816,0.0464657073517953,-1.134867398027,8,10,-0.6106977582848127,-0.4363173788133432,0.99992257848525
DOCK6,SV2B,2.2316463389473373,0.0409713969462397,1.0569322492063828,8,10,0.1705364949993776,0.0721336541531581,0.99992257848525
DOCK6,SYNE4,-2.3178612068118256,0.0341212062333941,-1.089911564291106,8,10,-0.2113460210438694,-0.1039494131081914,0.99992257848525
DOCK6,SYNPO,3.025433174897346,0.0084581377365803,1.3981835316973303,8,10,0.1231215779255243,0.0181455497719228,0.99992257848525
DOCK6,SYT1,-2.2103008849987424,0.0419986488958374,-1.0345470996477368,8,10,0.0022275208592724,0.1211845183088064,0.99992257848525
DOCK6,SYT2,2.368481890683681,0.0335605031767276,1.0829788837700396,8,10,-0.1382285812550761,-0.233566373558576,0.99992257848525
DOCK6,TAF9,-3.5438623101142155,0.003298537841116,-1.6961110748031751,8,10,-0.2388330031718805,-0.1211458697648087,0.99992257848525
DOCK6,TALDO1,2.3489340658703903,0.0351000772458379,1.0728428171471116,8,10,-0.0096616244320938,-0.1090486596810851,0.99992257848525
DOCK6,TAS2R14,-2.7681866356450704,0.0137150887401202,-1.294580551141536,8,10,0.0452577581885675,0.1407168679124763,0.99992257848525
DOCK6,TAS2R42,-2.9516082611125225,0.0094775805880977,-1.3734485362581037,8,10,0.1575732784900675,0.2944299535607711,0.99992257848525
DOCK6,TBC1D14,2.1825541246320537,0.046306663793646,1.0027277370741006,8,10,0.1534847149773023,0.0834933951174244,0.99992257848525
DOCK6,TBCEL,-3.210023666363724,0.0081556181765814,-1.4517990856327303,8,10,0.0038238976687237,0.1146436003606841,0.99992257848525
DOCK6,TBL1Y,-3.3250279673952727,0.0124617666356912,-2.102932332145829,5,5,0.3803092023395396,0.4922295151173802,0.99992257848525
DOCK6,TBPL1,-3.234190816326592,0.0053831368337297,-1.498972787908755,8,10,0.0548766654887478,0.1646219465228363,0.99992257848525
DOCK6,TCEAL1,-2.37229276108554,0.0305705106065336,-1.1125817020954054,8,10,-0.1263359475909201,-0.0423803321525291,0.99992257848525
DOCK6,TDRP,-2.47347326148832,0.0249750291842538,-1.15676434227901,8,10,0.1762457151053694,0.3033210958726458,0.99992257848525
DOCK6,TEX29,2.5708290188414384,0.021666011781686,1.183619877136856,8,10,-0.0415215804089653,-0.1663833160859846,0.99992257848525
DOCK6,THBS1,2.5131312092297646,0.0267511702650981,1.212884366785985,8,10,0.0460793448889664,-0.0608313590614348,0.99992257848525
DOCK6,THBS2,2.344160119412914,0.037094063699272,1.0645806547713692,8,10,0.1261497582377481,0.0402298395747422,0.99992257848525
DOCK6,THBS3,2.6974953845497534,0.0168524756186216,1.2420771825116466,8,10,-0.1700180668482686,-0.3027024728268768,0.99992257848525
DOCK6,THOC5,2.4938353828455067,0.0239715696162373,1.168328537750847,8,10,-1.261413787888354,-1.4953667438537372,0.99992257848525
DOCK6,TIMM8B,-2.673362598416417,0.0385213607066706,-1.6907829645003851,5,5,-0.0399056097005007,0.1254716765282958,0.99992257848525
DOCK6,TLR3,-2.3600755914493217,0.0328704135890773,-1.1255086700221255,8,10,0.1857936163790393,0.2970080520947437,0.99992257848525
DOCK6,TLR6,-2.228843176165418,0.0448834730765217,-1.0749057266372486,8,10,-0.0057635439517251,0.1158039583517193,0.99992257848525
DOCK6,TM2D3,3.247537786094937,0.0052821790387297,1.503452941604294,8,10,-0.0337803650827023,-0.2165755401349288,0.99992257848525
DOCK6,TM9SF3,-2.5724746286567584,0.0267341209135866,-1.2544301925391044,8,10,-0.2937925425780864,-0.0210998651110545,0.99992257848525
DOCK6,TMCO6,-2.2033956818282543,0.0437017545762927,-1.046977631167512,8,10,-0.1939191071779319,-0.0899713740218827,0.99992257848525
DOCK6,TMED5,-2.2371178469376742,0.0440510881965459,-1.0782864601090174,8,10,-0.2139473239607091,-0.083807373287168,0.99992257848525
DOCK6,TMED6,-2.318654343979965,0.0346396926667124,-1.0983896744329489,8,10,-0.1660083958277791,-0.0903282858851059,0.99992257848525
DOCK6,TMEM104,2.597728892946503,0.0215727710808476,1.18862346550215,8,10,-0.0696689784384247,-0.1891912464418275,0.99992257848525
DOCK6,TMEM11,-2.545510274673352,0.0215986653914131,-1.1920335195098943,8,10,-0.3421066246189193,-0.1969203273448017,0.99992257848525
DOCK6,TMEM201,2.384148484583041,0.0306926848397774,1.131546460750307,8,10,-0.0968151665013597,-0.2160221681913604,0.99992257848525
DOCK6,TMEM212,-2.269900999686913,0.039070108836705,-1.08254514222609,8,10,0.0442407680899764,0.1160253710666891,0.99992257848525
DOCK6,TMEM218,-3.2447981485925883,0.0053104240606464,-1.5365331695062177,8,10,-0.0177929168655671,0.0896380411937471,0.99992257848525
DOCK6,TMEM249,3.0911012221257983,0.0073097449062683,1.4642249222144748,8,10,-0.0664569782311915,-0.205257228537933,0.99992257848525
DOCK6,TMEM53,2.592866692352072,0.0196260491429248,1.212806290309108,8,10,-0.1444288600901941,-0.2477621801618368,0.99992257848525
DOCK6,TMEM68,-3.49530602178649,0.0047053167563668,-1.695154611320666,8,10,-0.075207834075452,0.0372714112922498,0.99992257848525
DOCK6,TMEM72,2.21076653731224,0.0438838551093778,1.0553064249159103,8,10,0.0721359266922592,0.011784178054162,0.99992257848525
DOCK6,TMEM92,-2.648737291548736,0.0180611662088918,-1.255479929849174,8,10,-0.1928510651133132,-0.0814992963595922,0.99992257848525
DOCK6,TMIGD3,-2.798510162216814,0.0128809195593905,-1.3100368603109305,8,10,-0.1107790400725614,0.0010667970876359,0.99992257848525
DOCK6,TMUB1,3.2840419119921056,0.0053663576148303,1.5686347123060265,8,10,0.140216966848988,0.0006324466015488,0.99992257848525
DOCK6,TNFSF13B,-2.193406351610356,0.0448276432434499,-1.0440846921503724,8,10,-0.0444021292343036,0.014683379051817,0.99992257848525
DOCK6,TNFSF18,-2.2484576054849983,0.0392396499571236,-1.0600470848716912,8,10,0.090403521573622,0.1737695332942704,0.99992257848525
DOCK6,TNIP2,2.293054674999951,0.0358863210354777,1.0795956474746524,8,10,0.1504459113383636,0.0697749500493019,0.99992257848525
DOCK6,TNPO1,-3.2614557701650435,0.0057536218264715,-1.560724977729549,8,10,-0.6764618803611593,-0.3431734724771359,0.99992257848525
DOCK6,TRANK1,-2.434020643475421,0.0295510168414193,-1.1675184677645178,8,10,-0.0745007829817126,-0.006038231889272,0.99992257848525
DOCK6,TRIM36,-2.333462737244715,0.0333390630728098,-1.1017553352843688,8,10,-0.0536924223003815,0.0221882978693564,0.99992257848525
DOCK6,TRIM6,-2.1675137267303586,0.0469006421666254,-1.0306569113021526,8,10,0.036889862663815,0.1147506960343668,0.99992257848525
DOCK6,TTLL4,2.716170137484988,0.0153601921558821,1.2647017737010742,8,10,-0.0085183732949685,-0.0726964258047796,0.99992257848525
DOCK6,UBQLNL,-2.261395444818288,0.0415216779572739,-1.0321025701045758,8,10,0.000666180949715,0.0884389705966087,0.99992257848525
DOCK6,UCHL1,-2.244354719330006,0.0413180510345248,-1.0720741828961806,8,10,-0.0520855840921754,0.0854170322427512,0.99992257848525
DOCK6,UMOD,2.245286147925762,0.0426214135583848,1.0790814339173398,8,10,0.0460807383954944,-0.1469370767606885,0.99992257848525
DOCK6,UNC50,-2.5740565559401567,0.0204805636573827,-1.21104160020201,8,10,-0.5987798965744485,-0.3946433617362682,0.99992257848525
DOCK6,UNC5B,2.258830065236336,0.0382086968511306,1.0576896721012337,8,10,-0.0280968395872969,-0.1115000095089741,0.99992257848525
DOCK6,UQCC6,-2.3837236199666383,0.0331318268355403,-1.0876971681311711,8,10,-0.0042163126273497,0.1429403027817679,0.99992257848525
DOCK6,USH2A,-2.804146616952622,0.0183647711904357,-1.370347120196818,8,10,-0.0184767796149406,0.0770172115714329,0.99992257848525
DOCK6,USP12,-2.316185754192196,0.0341831313472519,-1.0811686932099154,8,10,-0.1989612237167803,-0.0722342328475073,0.99992257848525
DOCK6,USP27X,2.247251137570969,0.0390842655328643,1.051514674318719,8,10,0.0541787718594869,0.0009296661949321,0.99992257848525
DOCK6,UTP23,-2.122265125864572,0.0498511321018961,-0.9899045633108384,8,10,-0.966088524992269,-0.7379037353614215,0.99992257848525
DOCK6,UTP6,-2.263664616876461,0.0453570890339979,-1.102562678031979,8,10,-1.0990873667134284,-0.8324834530293455,0.99992257848525
DOCK6,VANGL1,-3.1081919605706307,0.008373602385986,-1.417937884302564,8,10,-0.0728109718868125,0.0363144377437546,0.99992257848525
DOCK6,VN1R4,3.265613257427704,0.0055228612009354,1.5588386205058409,8,10,0.0604617655395417,-0.0529420168309411,0.99992257848525
DOCK6,VPS13C,-2.9164307831017857,0.0101574338402877,-1.35867500999146,8,10,-0.1545629181920017,-0.0086070408377511,0.99992257848525
DOCK6,VPS16,4.0936407631662055,0.0009218438208281,1.9390248785910456,8,10,-0.2874423195712138,-0.6374130164484444,0.99992257848525
DOCK6,VPS18,2.5397132524964463,0.0219373910112491,1.1836084085156005,8,10,-0.7011312022235024,-1.0369524711901463,0.99992257848525
DOCK6,VPS33A,2.574317117687257,0.0217008718013583,1.227879762498316,8,10,-0.2847622856483031,-0.6071761088211243,0.99992257848525
DOCK6,VPS37B,2.355864446778466,0.0317499385468721,1.0961527457646143,8,10,-0.0625472675308223,-0.1588376882625706,0.99992257848525
DOCK6,WDR4,2.51185483346815,0.023662943247916,1.1627176536554868,8,10,-0.0529527672055823,-0.266878237805596,0.99992257848525
DOCK6,WDR5,-2.391490862137918,0.0309058806084418,-1.140251548699168,8,10,-1.1636530534241252,-0.8654688012963284,0.99992257848525
DOCK6,WIZ,2.135699239266755,0.0487092385962164,0.9938810318816006,8,10,-0.0775620644948641,-0.1608501245021611,0.99992257848525
DOCK6,WNK1,4.805757755906898,0.000273773855947,2.206360987464147,8,10,-0.4548219349998583,-0.9255706887001718,0.99992257848525
DOCK6,WNT7B,2.30550476418257,0.0352942930672684,1.0895499737188796,8,10,0.1146237453965666,0.0097579431305614,0.99992257848525
DOCK6,XAGE2,2.495090814251653,0.0249200853617864,1.1504904434740566,8,10,0.0754333787611012,-0.0669875749639288,0.99992257848525
DOCK6,XXYLT1,2.9270902539809502,0.0125151800913616,1.4142265302291783,8,10,-0.0758922586363387,-0.1964527370018717,0.99992257848525
DOCK6,YIPF1,-2.8050862057157357,0.0139591808733931,-1.34022936048375,8,10,-0.0450933907805861,0.0344219470416014,0.99992257848525
DOCK6,YY1AP1,2.5285660560832786,0.0223580537417737,1.1854330254293362,8,10,-0.0406395656710913,-0.119998966298644,0.99992257848525
DOCK6,ZBED4,2.4938369332747503,0.0241390996597851,1.1601995151316873,8,10,-0.0483166452040151,-0.1954232831694503,0.99992257848525
DOCK6,ZBTB42,2.297131748055007,0.0354502869513019,1.0743042989056106,8,10,-0.0014737818295273,-0.0521215446218934,0.99992257848525
DOCK6,ZBTB45,3.495152810404154,0.0031256987383482,1.6529398480158364,8,10,-0.0064578558633451,-0.1534998238384565,0.99992257848525
DOCK6,ZBTB46,-2.2798994763287896,0.036705063041896,-1.0643417597660303,8,10,-0.0260405453876275,0.0532688147127447,0.99992257848525
DOCK6,ZBTB8A,-2.962397343910873,0.0108411027280178,-1.3535248214331974,8,10,-0.049174248346334,0.0698317463998356,0.99992257848525
DOCK6,ZC2HC1A,-2.786904706361509,0.0134215522264788,-1.315966053873156,8,10,0.0266382375416768,0.144239411535326,0.99992257848525
DOCK6,ZC2HC1B,-2.4733623917199306,0.0264892805050208,-1.1368963399494345,8,10,-0.0019012155797845,0.094944499806869,0.99992257848525
DOCK6,ZFP36L2,2.5855416465691734,0.0200489106216366,1.2034588164818267,8,10,-0.2398604698787252,-0.4014006841871851,0.99992257848525
DOCK6,ZFY,-4.317862584247926,0.003872654462272,-2.730856077968825,5,5,0.4118167918765312,0.5191954421989455,0.99992257848525
DOCK6,ZFYVE9,2.188209228195048,0.0446969025767887,1.0117083047896696,8,10,-0.0520932415638507,-0.1435403169603029,0.99992257848525
DOCK6,ZNF132,2.213075925163875,0.0459646165334545,1.0081574475901764,8,10,-0.0602691956991446,-0.1919588126732686,0.99992257848525
DOCK6,ZNF182,-2.237345514345672,0.0399002479392217,-1.0440533778279013,8,10,0.0140235755234274,0.0866007163160999,0.99992257848525
DOCK6,ZNF248,-2.1895058603414683,0.0441339069662092,-1.016223871726995,8,10,0.0577850652552959,0.1623995383858943,0.99992257848525
DOCK6,ZNF267,-2.537586278886064,0.0219554558178631,-1.1862870495318163,8,10,0.0147390161377801,0.1447100281639166,0.99992257848525
DOCK6,ZNF319,2.165166142066784,0.0485455491039863,0.991788302503372,8,10,-0.0527345362414614,-0.2106829511212624,0.99992257848525
DOCK6,ZNF324B,2.2765211157588348,0.0369096388970565,1.0664069044386235,8,10,0.0824407587307649,-0.0127791855832857,0.99992257848525
DOCK6,ZNF346,-3.120975447380294,0.0071693287600159,-1.4377347554591933,8,10,-0.012104280546351,0.0973339016546734,0.99992257848525
DOCK6,ZNF444,2.132093138353798,0.0490476941424567,0.992188565951272,8,10,0.028652501440638,-0.0595109761988183,0.99992257848525
DOCK6,ZNF473,2.421291981052957,0.0277666162980975,1.1298552222374338,8,10,0.0449267613022998,-0.0500407870287637,0.99992257848525
DOCK6,ZNF479,-2.562822429303555,0.0209949698743898,-1.19276256319188,8,10,-0.1546089518582244,-0.0339611920936178,0.99992257848525
DOCK6,ZNF790,-2.312852863240447,0.0347214184871379,-1.0921360058383465,8,10,0.0605179786197887,0.2378309266352389,0.99992257848525
DOCK6,ZNF799,-3.132849386502292,0.0096467842318295,-1.7249307391312747,6,7,0.0120917880440474,0.1057914371201935,0.99992257848525
DOCK6,ZNF813,2.3453233387453785,0.0325526451175321,1.089128669264842,8,10,0.132427902013318,0.0604429602263203,0.99992257848525
DOCK6,ZRSR2,-2.352917732927546,0.0408117692570156,-1.1521879986274033,8,10,-0.980752676002092,-0.559894221214886,0.99992257848525
DOCK6,ZSWIM6,-2.712736809719735,0.0214195121384182,-1.3252594570017446,8,10,-0.0951744704688088,0.0240718903815889,0.99992257848525
DOCK6,ZSWIM8,2.367538326742584,0.0308973721754057,1.104733954700413,8,10,-0.0945128891555325,-0.222679327792036,0.99992257848525
DOCK6,ZYG11B,3.006459776267266,0.0085324237330721,1.3960894950047438,8,10,-0.0885019021126887,-0.2302765642521507,0.99992257848525
DOCK9,AAAS,2.4041925221600144,0.0407256061597191,1.2243767799488088,11,7,-0.0687335443287668,-0.2413126439150856,0.9906605616476578
DOCK9,ABCA4,-4.424909550286904,0.0004490575123424,-1.9983647143965089,11,7,-0.3228732900693817,-0.1442259376564877,0.9906605616476578
DOCK9,ABCB6,2.232146815172733,0.040749530307526,1.005892341493263,11,7,0.1113020656561643,0.015216701872291,0.9906605616476578
DOCK9,ABHD3,2.4147529484734576,0.0282538462528655,1.1209972561634305,11,7,0.062673818547258,-0.0444902322844869,0.9906605616476578
DOCK9,ACAD10,-2.4482604241890047,0.0283098440898167,-1.171459944577398,11,7,-0.1327977547147691,-0.0609029235284351,0.9906605616476578
DOCK9,ACBD5,2.1474836446304204,0.048293422372288,1.009449584467899,11,7,0.1469764562294291,0.055534984638429,0.9906605616476578
DOCK9,ACBD6,2.124358582768536,0.0497786187331507,0.9638613366594864,11,7,0.1620897996804949,0.0869469538141478,0.9906605616476578
DOCK9,ACP7,-2.588955735795288,0.0199939635694957,-1.2048316860274229,11,7,-0.2701001591963931,-0.1118039967222224,0.9906605616476578
DOCK9,ACSL3,2.581045223013866,0.0339771345257905,1.3360859148408728,11,7,-0.1280048487125898,-0.7984343128280509,0.9906605616476578
DOCK9,ADAM32,2.653476579101335,0.0211994043646075,1.2979051320537098,11,7,0.0267703284612701,-0.0689376248776271,0.9906605616476578
DOCK9,ADAMTS5,-2.1579583997472755,0.0473510836999287,-1.0145202760219114,11,7,0.007039956663498,0.0915361740005463,0.9906605616476578
DOCK9,ADAMTSL2,-2.1867158128957063,0.04399240598697,-1.007736634634083,11,7,-0.0250670253485714,0.0624481661512278,0.9906605616476578
DOCK9,ADCY6,-4.207189141846105,0.0010288825633441,-2.032892863971432,11,7,-0.0678631467267887,0.0586064447080708,0.9906605616476578
DOCK9,ADGRA1,-2.245441583445045,0.0392999147688883,-1.037920228306361,11,7,-0.039180303945173,0.0145505972040813,0.9906605616476578
DOCK9,ADRA1D,-2.763465712380724,0.0167856280156571,-1.202986882433581,11,7,0.0317907154236394,0.1415078351032537,0.9906605616476578
DOCK9,AGXT2,-2.8849170972967357,0.0107823292435028,-1.32825205067812,11,7,0.0358599781632196,0.192304003056689,0.9906605616476578
DOCK9,AKAP7,3.1795547583649286,0.0058271618262416,1.4547027505925445,11,7,0.0798746786539828,-0.0097689664604219,0.9906605616476578
DOCK9,AKAP9,3.312942116004055,0.0044173894982106,1.5103846372487628,11,7,0.0083393266842004,-0.0982920654623441,0.9906605616476578
DOCK9,ALDH1A3,2.8226109125113226,0.012255929489791,1.294501993146257,11,7,0.1711622134524528,0.0950281420830254,0.9906605616476578
DOCK9,ALX3,-2.8641076865430617,0.0131547991682974,-1.381145577714607,11,7,-0.277721943433645,-0.162020795616404,0.9906605616476578
DOCK9,ALX4,-2.6568482404172644,0.018092080881691,-1.1852918811807234,11,7,-0.0557320412100284,0.0649642143906882,0.9906605616476578
DOCK9,AMBP,2.191494802116821,0.0454672503404239,0.971746440978263,11,7,0.016346836834475,-0.0896095833814075,0.9906605616476578
